Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy
CUST_VB1LR5,PROD_VEPVKF,TRANS_Q98A9O,15,93.87,Clothing,89,Asia,0.88,9375.38,2022-03-03,2023-10-08,Winter,Afternoon,Email Campaign
CUST_L5WK1N,PROD_I5UWJX,TRANS_ZGTE5Y,2,179.19,Home,17,North America,0.15,1724.91,2022-05-21,2023-11-29,Fall,Afternoon,Loyalty Program
CUST_A2M8UI,PROD_3W83X0,TRANS_91QU8C,17,103.22,Home,7,Europe,0.48,8042.0,2021-12-31,2023-12-09,Fall,Morning,Discount
CUST_7QMEGN,PROD_EGXSYP,TRANS_8V613U,6,69.45,Electronics,62,Asia,0.67,2591.65,2021-03-21,2023-11-20,Spring,Afternoon,Email Campaign
CUST_I16ENN,PROD_DAYSOV,TRANS_0I8UQ0,3,29.26,Sports,46,Europe,0.31,614.56,2021-04-16,2023-03-16,Summer,Afternoon,Email Campaign
CUST_FPEE9J,PROD_UTKT9O,TRANS_PYM5JT,15,125.14,Home,70,Europe,0.41,8498.93,2022-03-27,2023-11-07,Fall,Evening,Discount
CUST_8JFGXP,PROD_U1W46V,TRANS_5HPGG1,15,167.28,Clothing,36,Asia,0.35,1297.88,2022-04-23,2023-09-23,Spring,Morning,Discount
CUST_UCHGR6,PROD_6XOGDM,TRANS_EF99I2,19,86.59,Electronics,6,South America,0.85,7481.44,2021-12-05,2023-04-02,Summer,Evening,Loyalty Program
CUST_955W45,PROD_ZS3YRM,TRANS_0YQS0M,14,167.1,Home,60,South America,0.88,2284.77,2020-07-15,2023-09-20,Spring,Afternoon,Email Campaign
CUST_2XZSR4,PROD_JYT759,TRANS_JP9OXF,19,197.16,Sports,26,North America,0.29,8758.75,2020-11-12,2023-03-17,Spring,Morning,Loyalty Program
CUST_CGAFI3,PROD_QLYH9P,TRANS_J5SUF1,19,146.0,Sports,64,Asia,0.19,8668.04,2021-01-12,2023-12-05,Summer,Evening,Email Campaign
CUST_SD6IDM,PROD_VKTA9B,TRANS_JCYFD0,19,172.82,Clothing,22,South America,0.81,5291.21,2022-02-17,2023-05-09,Spring,Morning,Loyalty Program
CUST_X9FSSL,PROD_DCV2W8,TRANS_FSWW5R,2,152.78,Sports,63,Europe,0.14,4629.82,2022-03-16,2023-04-01,Summer,Morning,Loyalty Program
CUST_QTGUOJ,PROD_YW1QOY,TRANS_KB1FK2,13,39.63,Sports,79,South America,0.34,2910.77,2020-06-03,2023-12-31,Summer,Afternoon,Email Campaign
CUST_8GPI4J,PROD_AFJL6Z,TRANS_GDRZSO,4,145.06,Clothing,86,Europe,0.32,6627.5,2021-05-16,2023-11-06,Winter,Afternoon,Loyalty Program
CUST_BIKM9U,PROD_9UVWBQ,TRANS_N1FHEI,12,138.04,Electronics,47,Asia,0.39,823.99,2020-08-22,2023-08-07,Fall,Morning,Email Campaign
CUST_AFE5SZ,PROD_F6HAI6,TRANS_VXJ957,6,146.03,Sports,20,Asia,0.28,651.81,2022-05-27,2023-07-21,Fall,Morning,Loyalty Program
CUST_3XHZXH,PROD_21GUAR,TRANS_DRKP2R,16,169.64,Home,53,Asia,0.9,7346.44,2022-01-03,2023-05-27,Spring,Evening,Discount
CUST_CBM079,PROD_XISJNK,TRANS_FG8FI0,14,117.94,Home,16,North America,0.9,8515.2,2022-03-28,2023-03-14,Summer,Evening,Email Campaign
CUST_LS1BJC,PROD_LRGIZF,TRANS_74CDKQ,5,162.32,Sports,82,Asia,0.49,3268.46,2022-06-17,2023-04-28,Spring,Morning,Email Campaign
CUST_39N9T3,PROD_FCN59K,TRANS_4N3XGA,7,141.59,Sports,7,Asia,0.28,6526.36,2020-01-24,2023-12-02,Summer,Evening,Email Campaign
CUST_TOAZRB,PROD_2J6MCA,TRANS_GMB6MQ,11,79.23,Sports,72,Europe,0.32,6572.72,2020-04-11,2023-11-03,Winter,Evening,Email Campaign
CUST_MQT9Q0,PROD_9Y175R,TRANS_UETKOU,12,83.64,Home,52,Asia,0.83,5733.66,2021-09-19,2023-12-16,Fall,Afternoon,Discount
CUST_18LP4M,PROD_D7ZLRN,TRANS_AE8FUF,1,168.64,Clothing,37,North America,0.78,8401.63,2022-09-22,2023-03-17,Spring,Morning,Email Campaign
CUST_QOB2FS,PROD_K87AJ1,TRANS_0CMQM9,13,88.81,Home,19,South America,0.35,1052.5,2022-10-27,2023-04-16,Fall,Evening,Loyalty Program
CUST_EVAYLG,PROD_LA7X3K,TRANS_MDKIVR,7,151.22,Clothing,56,North America,0.19,3845.9,2021-03-04,2023-12-03,Winter,Morning,Email Campaign
CUST_P81LAU,PROD_2UAN2G,TRANS_7APZNB,9,194.06,Electronics,62,North America,0.08,900.6,2020-07-15,2023-08-06,Spring,Evening,Loyalty Program
CUST_HF9PMS,PROD_N7TOUS,TRANS_88J5RY,4,106.45,Clothing,58,Asia,0.64,9009.66,2022-01-12,2023-03-22,Spring,Morning,Email Campaign
CUST_KJINFL,PROD_KYZNQO,TRANS_H97JEV,15,94.4,Clothing,57,Asia,0.49,4800.02,2022-12-29,2023-06-30,Summer,Afternoon,Discount
CUST_RIK7W2,PROD_PDSBKA,TRANS_UI0FIW,11,123.05,Home,11,North America,0.72,1191.85,2021-01-17,2023-02-14,Winter,Morning,Loyalty Program
CUST_NNZ1HX,PROD_0VF1AI,TRANS_DCR657,16,29.73,Sports,48,South America,0.62,8654.46,2022-08-09,2023-11-16,Fall,Evening,Email Campaign
CUST_BJQT23,PROD_2029LK,TRANS_MB4ICA,14,50.32,Electronics,75,Asia,0.42,6554.67,2022-01-03,2023-05-13,Winter,Morning,Discount
CUST_LRVP29,PROD_L8RF6M,TRANS_S0VZ9Q,2,138.32,Home,21,Asia,0.2,5105.26,2021-07-16,2023-03-12,Winter,Afternoon,Loyalty Program
CUST_ZSF7S3,PROD_TYS6TX,TRANS_DWG1B0,16,191.31,Electronics,83,South America,0.41,9483.11,2022-10-14,2023-02-16,Fall,Morning,Discount
CUST_1C4DQ1,PROD_5WGXOC,TRANS_586ILH,1,129.96,Electronics,69,Europe,0.31,2230.97,2022-10-02,2023-01-13,Winter,Evening,Discount
CUST_KJCCDV,PROD_PS6LKD,TRANS_PDIHMM,4,94.31,Electronics,63,Europe,0.92,1692.25,2020-01-15,2023-01-19,Winter,Evening,Loyalty Program
CUST_8IYHCW,PROD_QSW6WD,TRANS_S45NVF,13,102.04,Sports,7,Asia,0.88,5131.19,2020-12-22,2023-06-07,Spring,Evening,Discount
CUST_K2UCGF,PROD_PU0W8B,TRANS_ZT3A9Z,3,91.23,Electronics,6,Asia,0.23,7375.68,2022-07-11,2023-06-04,Winter,Evening,Loyalty Program
CUST_4P3PO7,PROD_FLO24H,TRANS_GQU2I4,14,27.79,Home,23,South America,0.39,8608.63,2021-02-02,2023-01-30,Spring,Morning,Loyalty Program
CUST_HWV44I,PROD_U1FQRR,TRANS_QJO5A5,13,82.52,Electronics,85,South America,0.84,8685.28,2022-11-20,2023-04-08,Summer,Afternoon,Loyalty Program
CUST_P38Q77,PROD_K5UE6C,TRANS_V4AR9K,1,119.1,Home,23,North America,0.34,7720.81,2020-08-29,2023-07-12,Fall,Morning,Email Campaign
CUST_K9YBGP,PROD_TB2BS2,TRANS_B1XT74,15,190.17,Home,49,North America,0.22,9534.27,2020-04-09,2023-09-08,Winter,Afternoon,Discount
CUST_8MVNG5,PROD_LY75KA,TRANS_IDANUG,9,146.31,Sports,77,North America,0.32,9365.01,2020-02-28,2023-11-28,Summer,Evening,Discount
CUST_GZN44Q,PROD_90T52C,TRANS_IXP5W2,5,78.65,Electronics,86,Europe,0.69,1068.37,2021-11-08,2023-04-12,Summer,Afternoon,Discount
CUST_3DJOJU,PROD_E9O6U0,TRANS_F38U7H,4,92.14,Home,46,Asia,0.36,351.61,2022-01-09,2023-02-16,Fall,Afternoon,Loyalty Program
CUST_PG1ZKW,PROD_F74HNS,TRANS_2K90Y6,1,113.98,Sports,19,North America,0.96,9726.54,2020-03-30,2023-07-01,Winter,Afternoon,Discount
CUST_4PHQMY,PROD_FXZSPJ,TRANS_359TG3,11,81.86,Home,37,North America,0.9,9034.59,2020-12-09,2023-04-20,Spring,Afternoon,Discount
CUST_NMN30W,PROD_E4JVMG,TRANS_49QO4C,13,83.41,Electronics,34,Europe,0.01,5189.42,2022-01-26,2023-10-18,Summer,Afternoon,Email Campaign
CUST_H196XB,PROD_UJASQ8,TRANS_B0604M,17,40.5,Home,47,Asia,0.3,9476.79,2021-01-30,2023-02-05,Summer,Afternoon,Loyalty Program
CUST_14DM5S,PROD_RMZ8ZJ,TRANS_KXU5CN,15,113.21,Electronics,74,South America,0.19,8201.54,2021-04-12,2023-09-09,Winter,Morning,Discount
CUST_92T6CY,PROD_YP1AGZ,TRANS_BW4UGI,11,40.59,Sports,58,North America,0.4,8454.44,2022-03-13,2023-12-11,Spring,Afternoon,Discount
CUST_G2AYWS,PROD_AR0HXD,TRANS_6Y4LSB,2,144.07,Home,45,Europe,0.91,2328.05,2021-02-13,2023-06-24,Summer,Afternoon,Loyalty Program
CUST_FYBP3Y,PROD_CVB1VZ,TRANS_TGDBAW,9,94.32,Clothing,15,Europe,0.23,3700.97,2022-10-09,2023-11-05,Fall,Morning,Loyalty Program
CUST_6JU89H,PROD_JDP1GP,TRANS_5V7JT0,10,184.51,Home,38,South America,0.48,8387.31,2022-03-21,2023-12-13,Spring,Morning,Loyalty Program
CUST_OZKWLO,PROD_GBD8FT,TRANS_3RHHYB,7,168.72,Sports,20,South America,0.36,6937.32,2021-01-26,2023-05-21,Winter,Evening,Discount
CUST_RRVH66,PROD_0L6U8K,TRANS_K6VIV7,14,181.0,Electronics,87,Europe,0.51,4497.79,2020-12-24,2023-08-07,Summer,Evening,Loyalty Program
CUST_88DN0Y,PROD_3ZN0QN,TRANS_CZ3K21,15,170.98,Sports,63,South America,0.76,7258.84,2020-10-13,2023-02-22,Summer,Evening,Discount
CUST_CSOA9M,PROD_T832VK,TRANS_0KO1N0,12,164.92,Sports,89,North America,0.35,8653.26,2022-11-18,2023-09-06,Winter,Morning,Email Campaign
CUST_6YI6IM,PROD_PZFP9A,TRANS_WVI3FH,6,151.39,Sports,28,North America,0.25,5874.64,2022-04-01,2023-01-25,Spring,Morning,Discount
CUST_U4CNJ2,PROD_QVRY9J,TRANS_Z164LC,14,143.38,Home,49,North America,0.14,3864.41,2022-04-22,2023-08-01,Winter,Morning,Loyalty Program
CUST_YULN4F,PROD_FMSDHD,TRANS_K4K2W9,14,35.46,Electronics,25,North America,0.11,4663.65,2020-08-14,2023-12-11,Summer,Evening,Loyalty Program
CUST_0YV343,PROD_G125TI,TRANS_GRKMZT,9,108.57,Sports,33,South America,0.62,5457.09,2022-05-16,2023-04-19,Spring,Morning,Email Campaign
CUST_DJ56J8,PROD_ADZZRF,TRANS_8L7RNJ,4,192.71,Sports,7,North America,0.36,2162.78,2022-06-27,2023-09-15,Summer,Evening,Discount
CUST_QADK2W,PROD_DL1WT7,TRANS_1S4NI7,17,23.38,Clothing,52,North America,0.75,9985.47,2020-11-18,2023-01-05,Summer,Evening,Email Campaign
CUST_AY1LH7,PROD_9JL8L8,TRANS_135TJ7,15,50.31,Sports,13,Asia,0.28,2919.27,2020-02-12,2023-01-25,Fall,Morning,Discount
CUST_BVGKLR,PROD_7Q9VKS,TRANS_YI3416,1,198.44,Electronics,54,North America,0.3,7818.02,2022-08-21,2023-05-17,Summer,Evening,Email Campaign
CUST_Z9MQ21,PROD_WIF492,TRANS_52HP33,3,52.58,Sports,67,South America,0.56,2593.78,2020-01-28,2023-05-30,Summer,Evening,Email Campaign
CUST_RQEF6Q,PROD_2VXI5K,TRANS_3W5YWS,5,106.75,Sports,78,Europe,0.23,2512.13,2021-08-15,2023-12-12,Fall,Evening,Loyalty Program
CUST_ZH2469,PROD_ZBHDKQ,TRANS_EM5W0P,19,183.96,Clothing,68,Europe,0.94,8634.41,2022-07-03,2023-03-25,Winter,Afternoon,Loyalty Program
CUST_B67NKD,PROD_540SHK,TRANS_97HQI4,16,61.03,Electronics,10,Asia,0.14,7283.18,2021-07-08,2023-07-29,Spring,Afternoon,Email Campaign
CUST_IJ4IYH,PROD_4CTJF4,TRANS_1SMQV5,15,160.26,Clothing,72,North America,0.93,4596.52,2021-01-24,2023-08-20,Summer,Evening,Email Campaign
CUST_K2BZC9,PROD_LGZ1E4,TRANS_118O1Q,5,75.39,Clothing,88,Europe,0.03,2279.66,2022-02-12,2023-07-04,Winter,Evening,Email Campaign
CUST_M9FPOY,PROD_ST86O8,TRANS_SU9CGN,7,184.94,Electronics,17,North America,0.03,990.46,2020-09-04,2023-06-22,Summer,Evening,Email Campaign
CUST_NB6S3D,PROD_8GY86W,TRANS_DEH3IN,11,122.1,Clothing,58,Europe,0.07,867.27,2021-07-09,2023-05-05,Summer,Evening,Email Campaign
CUST_RP8IO0,PROD_HP3SXY,TRANS_QL5BKS,14,181.06,Home,53,North America,0.67,1503.6,2022-01-11,2023-08-21,Spring,Afternoon,Email Campaign
CUST_VJAXPZ,PROD_714T3G,TRANS_887S2R,10,155.69,Clothing,69,Europe,0.11,6654.41,2022-11-13,2023-06-01,Fall,Evening,Loyalty Program
CUST_3Y1W1R,PROD_CV65AS,TRANS_DTXMYJ,3,146.27,Electronics,51,North America,0.83,4253.23,2022-05-28,2023-01-26,Spring,Evening,Email Campaign
CUST_3KIC2N,PROD_HA7S89,TRANS_ELZP3A,3,120.92,Clothing,81,South America,0.86,222.66,2021-06-11,2023-11-30,Spring,Afternoon,Email Campaign
CUST_TFBOJ2,PROD_6VNVVO,TRANS_1XBIRT,10,152.14,Electronics,18,Europe,0.9,2484.11,2022-02-12,2023-09-27,Summer,Morning,Loyalty Program
CUST_ZEKI3K,PROD_KL3148,TRANS_9A99KM,10,53.04,Sports,8,North America,0.79,9783.8,2022-07-03,2023-08-23,Fall,Evening,Email Campaign
CUST_NSYE7S,PROD_31XHAI,TRANS_OYIO25,1,114.16,Clothing,89,Asia,0.66,7526.9,2021-06-02,2023-11-30,Spring,Evening,Discount
CUST_99CXKU,PROD_ECZT3L,TRANS_I5IX6Y,11,157.83,Electronics,31,North America,0.55,3101.33,2021-04-22,2023-11-27,Winter,Evening,Discount
CUST_DOS1OM,PROD_CTEC5E,TRANS_TMR9CB,11,158.33,Clothing,10,Europe,0.62,9546.18,2020-11-04,2023-08-03,Fall,Morning,Email Campaign
CUST_X09SQD,PROD_93KH7R,TRANS_Z5T8JO,13,83.66,Sports,14,Asia,0.39,3307.16,2022-01-09,2023-07-08,Fall,Afternoon,Discount
CUST_EODKV0,PROD_C224QQ,TRANS_O2Y7K0,1,180.92,Clothing,21,South America,0.04,8279.94,2020-02-13,2023-07-24,Fall,Evening,Loyalty Program
CUST_D9KMC7,PROD_O6E7ZM,TRANS_VCO2E3,17,108.16,Clothing,65,Europe,0.58,3865.24,2020-06-27,2023-06-30,Fall,Morning,Email Campaign
CUST_C5SLBJ,PROD_TX8B96,TRANS_6ILLJ2,2,121.39,Clothing,64,South America,0.78,249.89,2022-05-01,2023-10-02,Fall,Afternoon,Discount
CUST_Y3CPTU,PROD_1BPIDJ,TRANS_X89CWS,9,141.17,Home,86,Europe,0.49,9130.53,2021-03-01,2023-08-09,Summer,Afternoon,Email Campaign
CUST_NBDIBX,PROD_XED7FR,TRANS_EBOJ67,10,147.79,Home,74,South America,0.84,967.96,2020-08-04,2023-12-21,Summer,Afternoon,Discount
CUST_UWUXLH,PROD_23R5NK,TRANS_BH7BP7,8,71.55,Clothing,88,Europe,0.41,8815.47,2020-01-05,2023-03-18,Summer,Morning,Email Campaign
CUST_QLK4OJ,PROD_9O4KWP,TRANS_Q0YXYE,7,122.74,Electronics,14,Europe,0.25,7692.55,2022-05-26,2023-11-23,Fall,Evening,Loyalty Program
CUST_EWCQVN,PROD_QEAQCK,TRANS_1XEP02,9,191.1,Electronics,57,Asia,0.38,8834.37,2021-04-08,2023-11-25,Fall,Morning,Loyalty Program
CUST_O3ZWKA,PROD_2Q4WN6,TRANS_L64NBM,10,124.02,Electronics,18,South America,0.8,1141.71,2022-08-13,2023-05-27,Summer,Evening,Loyalty Program
CUST_HEQVH1,PROD_A5N26S,TRANS_XPJJ4T,9,26.76,Home,68,Europe,0.92,8943.42,2022-05-22,2023-03-31,Spring,Morning,Email Campaign
CUST_S8F59I,PROD_0CIWF8,TRANS_Z6ABA1,19,187.98,Clothing,52,Europe,0.6,9776.55,2022-06-14,2023-04-05,Winter,Afternoon,Email Campaign
CUST_3TCBYK,PROD_7L39BM,TRANS_QBMWB9,18,123.75,Clothing,25,North America,0.47,6066.3,2020-12-15,2023-08-22,Spring,Evening,Discount
CUST_WCENIV,PROD_RX4V6I,TRANS_Q5DCIX,14,74.18,Home,38,Europe,0.3,2015.56,2020-09-15,2023-12-26,Fall,Evening,Discount
CUST_LABWXV,PROD_U1P1D4,TRANS_UK3EL6,18,97.49,Clothing,40,Europe,0.7,6284.09,2021-05-09,2023-07-04,Winter,Afternoon,Discount
CUST_0ANZKF,PROD_O05KWR,TRANS_C3B81K,13,90.35,Clothing,61,North America,0.5,8234.04,2021-11-02,2023-03-20,Summer,Morning,Email Campaign
CUST_TKZAFT,PROD_KHO5JV,TRANS_9XBFD1,12,49.54,Sports,45,Asia,0.98,4998.64,2022-08-31,2023-09-27,Spring,Afternoon,Discount
CUST_W4CHQY,PROD_TNSDVQ,TRANS_FNVBGM,4,53.63,Clothing,36,South America,0.3,5762.47,2021-11-07,2023-09-22,Winter,Evening,Loyalty Program
CUST_BQNL2K,PROD_A2AXIK,TRANS_5O8Y6R,9,22.95,Sports,36,Europe,0.21,8673.52,2021-12-01,2023-09-05,Spring,Evening,Loyalty Program
CUST_56HP1Q,PROD_YN28J1,TRANS_ZIUR33,15,105.42,Sports,85,North America,0.12,5610.81,2022-11-20,2023-03-17,Spring,Morning,Loyalty Program
CUST_47XHOJ,PROD_VVZD97,TRANS_7NYEX7,15,23.1,Clothing,76,South America,0.48,6868.22,2020-12-13,2023-12-12,Summer,Evening,Discount
CUST_TAI7ZA,PROD_QDDVG4,TRANS_BDJD8L,1,66.71,Clothing,35,Asia,0.72,7049.46,2022-05-11,2023-10-14,Fall,Morning,Discount
CUST_4NJGGJ,PROD_TH0Y14,TRANS_J0JGP2,5,102.42,Electronics,23,Europe,0.57,1667.64,2020-01-16,2023-03-11,Summer,Afternoon,Loyalty Program
CUST_6EZ1IZ,PROD_X00S3O,TRANS_4SD2VN,17,87.86,Clothing,51,Asia,0.73,9045.51,2021-01-26,2023-07-31,Fall,Afternoon,Discount
CUST_016RQ8,PROD_1Q7OGU,TRANS_HB580O,12,136.32,Home,14,Europe,0.98,7362.09,2022-05-26,2023-08-13,Summer,Evening,Discount
CUST_WHAEBT,PROD_Q7FM14,TRANS_BEIIL8,9,43.84,Sports,41,South America,0.17,9510.12,2022-07-10,2023-10-05,Summer,Evening,Email Campaign
CUST_K3ICDK,PROD_X7JBYP,TRANS_Z4OSTO,12,123.49,Home,45,South America,0.33,900.76,2021-06-19,2023-04-15,Winter,Afternoon,Discount
CUST_9D37SL,PROD_RMDTAC,TRANS_BSCC2U,11,178.13,Clothing,85,Europe,0.21,505.91,2021-02-14,2023-12-02,Spring,Evening,Email Campaign
CUST_106V01,PROD_UJLWQV,TRANS_3J1HYR,6,118.81,Clothing,56,North America,0.56,884.8,2022-04-08,2023-02-06,Spring,Evening,Discount
CUST_NYGE7B,PROD_48UQSB,TRANS_EK4UMW,11,45.17,Clothing,61,Asia,0.79,3474.31,2021-05-15,2023-02-16,Spring,Evening,Loyalty Program
CUST_PUO0GB,PROD_TCQ9G9,TRANS_9R32BR,7,195.59,Clothing,51,Europe,0.19,3402.82,2022-05-21,2023-03-28,Winter,Evening,Loyalty Program
CUST_F6B2LM,PROD_YMMXOS,TRANS_5V6ZZZ,10,185.52,Home,22,Asia,0.22,1111.44,2022-03-27,2023-09-16,Winter,Afternoon,Loyalty Program
CUST_QFXDIS,PROD_NEWUAI,TRANS_KU9848,18,83.85,Sports,29,South America,0.74,5176.3,2022-06-06,2023-01-11,Spring,Morning,Discount
CUST_ECXABM,PROD_2TPIFN,TRANS_OWF01P,5,164.93,Sports,55,North America,0.84,2633.69,2020-04-02,2023-06-27,Spring,Evening,Loyalty Program
CUST_ZG6J8H,PROD_7L64HJ,TRANS_BOHNHP,1,72.41,Electronics,49,South America,0.72,477.45,2022-06-17,2023-12-20,Winter,Evening,Email Campaign
CUST_65FSTN,PROD_IUCYER,TRANS_D4IIX4,4,155.2,Sports,22,North America,0.52,1730.77,2022-12-06,2023-12-13,Fall,Morning,Loyalty Program
CUST_536F7A,PROD_ESZ3UM,TRANS_S9UEPO,10,20.96,Home,31,South America,0.45,9569.62,2021-03-25,2023-08-03,Spring,Morning,Loyalty Program
CUST_31OU72,PROD_BG6CNR,TRANS_WREXL8,8,141.24,Home,36,North America,0.89,3650.45,2021-08-19,2023-02-14,Summer,Morning,Loyalty Program
CUST_3WZTRO,PROD_NFPIQU,TRANS_TC4JWA,14,54.56,Sports,16,Europe,0.31,2204.05,2022-05-29,2023-07-01,Spring,Morning,Loyalty Program
CUST_JYW7SY,PROD_ST0B78,TRANS_1M4BRO,3,195.18,Home,80,Asia,0.21,9560.66,2022-04-19,2023-05-20,Winter,Evening,Loyalty Program
CUST_05JIG6,PROD_74T2YX,TRANS_D5GOKW,14,172.83,Sports,71,South America,0.35,6462.73,2020-08-03,2023-10-14,Spring,Evening,Email Campaign
CUST_NNTWEX,PROD_W5TNHW,TRANS_ML8GOS,7,37.13,Home,34,Asia,0.86,5630.91,2022-09-15,2023-12-27,Spring,Afternoon,Discount
CUST_QP6EHS,PROD_QQL9F4,TRANS_V1ECZU,4,165.83,Clothing,10,South America,0.47,4803.46,2020-01-23,2023-02-02,Winter,Afternoon,Email Campaign
CUST_VFYP6B,PROD_WI4BMI,TRANS_DAW0LM,18,167.51,Sports,62,South America,0.78,2916.02,2021-11-05,2023-07-17,Spring,Afternoon,Email Campaign
CUST_OCS9ZR,PROD_873KKQ,TRANS_9PKL3P,8,94.76,Sports,37,Europe,0.21,8300.94,2021-09-23,2023-02-08,Spring,Afternoon,Loyalty Program
CUST_4WCJBX,PROD_EVVPHG,TRANS_B44Q5J,3,190.05,Sports,26,South America,0.43,9706.18,2022-04-15,2023-04-15,Spring,Afternoon,Discount
CUST_HTSHWT,PROD_BO1XAA,TRANS_IYDJDG,6,137.23,Sports,35,North America,0.86,4880.91,2022-12-09,2023-05-25,Winter,Morning,Discount
CUST_95G0MK,PROD_LKC3M9,TRANS_VOY59T,16,154.01,Home,28,North America,0.15,2355.83,2022-07-07,2023-10-23,Fall,Afternoon,Discount
CUST_IK71GU,PROD_H3MRTL,TRANS_CMCZQM,14,146.63,Home,44,North America,0.04,9685.74,2020-04-21,2023-02-08,Winter,Afternoon,Loyalty Program
CUST_AVEM6Y,PROD_0WWAGH,TRANS_QEKX05,10,190.51,Clothing,11,South America,0.56,4821.97,2021-08-01,2023-03-29,Winter,Morning,Discount
CUST_3IN27F,PROD_Z1HKQK,TRANS_MICQYY,11,126.87,Sports,12,North America,0.0,9779.55,2021-08-02,2023-02-12,Fall,Afternoon,Loyalty Program
CUST_B3A3X6,PROD_K14AWY,TRANS_V4PTBK,8,46.39,Electronics,59,Asia,0.73,1463.44,2022-05-21,2023-07-19,Spring,Evening,Discount
CUST_IW6OY2,PROD_FC0YIC,TRANS_TAZKCQ,16,42.33,Sports,44,Europe,0.01,4826.89,2020-07-12,2023-08-31,Summer,Afternoon,Email Campaign
CUST_BT7974,PROD_98X3VX,TRANS_8EVNBJ,8,158.65,Clothing,32,Europe,0.64,4703.77,2021-11-01,2023-05-14,Spring,Evening,Email Campaign
CUST_3JTLFJ,PROD_WBH2KT,TRANS_ES42X6,10,52.89,Sports,58,Asia,0.97,5294.12,2022-12-28,2023-02-24,Winter,Evening,Discount
CUST_HLA9HH,PROD_FJVKBY,TRANS_7S3Y2L,11,194.57,Clothing,32,Europe,0.12,3923.53,2020-09-17,2023-09-14,Fall,Morning,Loyalty Program
CUST_HQKVEM,PROD_EZA0KH,TRANS_AE6QO5,2,65.55,Electronics,78,Asia,0.55,9061.02,2021-08-26,2023-05-05,Summer,Evening,Discount
CUST_Z6NYUZ,PROD_H6JDDP,TRANS_G8UITW,10,128.93,Home,70,North America,0.72,7562.38,2022-05-23,2023-04-04,Winter,Evening,Email Campaign
CUST_WZ80J0,PROD_2ADA70,TRANS_H1OV08,2,164.17,Electronics,9,Asia,0.72,5470.54,2022-08-04,2023-01-23,Winter,Evening,Email Campaign
CUST_HPUZGK,PROD_KX1LIB,TRANS_U19DR1,6,77.38,Electronics,25,South America,0.27,707.61,2022-02-27,2023-07-30,Spring,Morning,Discount
CUST_Y0C36J,PROD_CIPIAU,TRANS_4HMYXW,13,41.81,Electronics,18,Asia,0.29,2098.33,2023-01-01,2023-08-14,Fall,Evening,Discount
CUST_0ITY6V,PROD_RQRNPQ,TRANS_TY5KBN,18,198.96,Clothing,14,Europe,0.83,484.32,2021-11-25,2023-01-31,Winter,Evening,Email Campaign
CUST_QOD4CG,PROD_JKZWNM,TRANS_3MI1CD,15,30.5,Home,44,South America,0.6,5992.02,2022-03-15,2023-11-04,Fall,Afternoon,Discount
CUST_XWOU41,PROD_L6YRYE,TRANS_AN3AHB,6,63.69,Electronics,43,Asia,0.83,1927.25,2022-03-21,2023-05-19,Summer,Evening,Loyalty Program
CUST_AOR1F5,PROD_V9WCCN,TRANS_271AV6,19,188.48,Clothing,36,Asia,0.05,3537.48,2022-07-01,2023-09-08,Spring,Morning,Discount
CUST_OJN0HB,PROD_FG5TZE,TRANS_7PL2HS,10,160.28,Clothing,50,North America,0.72,424.26,2021-06-09,2023-04-01,Winter,Evening,Discount
CUST_PZYZSP,PROD_P18RN6,TRANS_Y7D7GI,10,91.2,Clothing,41,North America,0.66,3464.23,2021-12-22,2023-12-01,Summer,Evening,Email Campaign
CUST_GH6FQR,PROD_2IHLKP,TRANS_MHUID5,8,196.43,Home,13,Asia,0.8,2688.71,2020-06-15,2023-08-26,Summer,Afternoon,Loyalty Program
CUST_SQMAG0,PROD_ECILF8,TRANS_57ILLW,11,106.54,Sports,60,Asia,0.26,2435.65,2020-09-20,2023-03-11,Fall,Evening,Loyalty Program
CUST_AI1WKG,PROD_J3QB1T,TRANS_UR8Y42,10,109.54,Clothing,56,South America,0.93,7803.88,2020-03-11,2023-02-25,Winter,Evening,Discount
CUST_H07KKH,PROD_78VT63,TRANS_8UKIYM,16,176.8,Electronics,40,South America,0.44,1519.08,2021-06-02,2023-03-09,Summer,Morning,Loyalty Program
CUST_DFLSRT,PROD_IRPZP8,TRANS_OR76DZ,6,195.44,Sports,12,South America,0.65,7948.78,2021-12-10,2023-12-09,Fall,Morning,Loyalty Program
CUST_W2QDPO,PROD_W4P9DQ,TRANS_N6XLVI,8,112.88,Sports,12,South America,0.55,5394.99,2022-09-19,2023-06-03,Summer,Afternoon,Discount
CUST_QO0UXL,PROD_ON6K7D,TRANS_5GSDPM,5,64.32,Sports,61,Europe,0.57,5621.63,2021-09-04,2023-12-14,Summer,Afternoon,Email Campaign
CUST_4DQF00,PROD_NBB5CR,TRANS_6OXKYJ,3,36.99,Clothing,62,Europe,0.15,3143.09,2022-03-03,2023-02-12,Summer,Morning,Email Campaign
CUST_LTB68C,PROD_YPAB88,TRANS_N44I48,7,186.77,Electronics,74,Europe,0.67,150.34,2021-03-01,2023-06-08,Winter,Afternoon,Loyalty Program
